date,datetime,SACTMIN,SPOSTMIN,weekday,day_name
2018-04-03,2018-04-03 15:48:32,146.0,,2,Tuesday
2018-04-04,2018-04-04 08:02:34,128.0,,3,Wednesday
2018-04-04,2018-04-04 17:00:27,120.0,,3,Wednesday
2018-04-04,2018-04-04 18:20:05,131.0,,3,Wednesday
2018-04-05,2018-04-05 16:28:06,160.0,,4,Thursday
2018-04-06,2018-04-06 07:48:56,39.0,,5,Friday
2018-04-06,2018-04-06 07:50:39,44.0,,5,Friday
2018-04-06,2018-04-06 08:01:07,127.0,,5,Friday
2018-04-06,2018-04-06 20:58:58,85.0,,5,Friday
2018-04-06,2018-04-06 21:34:41,70.0,,5,Friday
2018-04-07,2018-04-07 07:08:51,5.0,,6,Saturday
2018-04-07,2018-04-07 07:45:44,49.0,,6,Saturday
2018-04-07,2018-04-07 08:12:29,76.0,,6,Saturday
2018-04-07,2018-04-07 19:04:32,90.0,,6,Saturday
2018-04-08,2018-04-08 09:00:11,30.0,,7,Sunday
2018-04-09,2018-04-09 18:22:07,57.0,,1,Monday
2018-04-09,2018-04-09 20:02:38,88.0,,1,Monday
2018-04-09,2018-04-09 20:13:52,76.0,,1,Monday
2018-04-10,2018-04-10 09:46:54,79.0,,2,Tuesday
2018-04-10,2018-04-10 13:00:28,86.0,,2,Tuesday
2018-04-10,2018-04-10 15:30:50,38.0,,2,Tuesday
2018-04-10,2018-04-10 19:32:30,44.0,,2,Tuesday
2018-04-10,2018-04-10 20:13:35,24.0,,2,Tuesday
2018-04-10,2018-04-10 20:48:58,42.0,,2,Tuesday
2018-04-11,2018-04-11 18:23:10,66.0,,3,Wednesday
2018-04-12,2018-04-12 12:14:05,62.0,,4,Thursday
2018-04-12,2018-04-12 13:02:16,62.0,,4,Thursday
2018-04-12,2018-04-12 20:15:45,60.0,,4,Thursday
2018-04-13,2018-04-13 08:47:45,117.0,,5,Friday
2018-04-13,2018-04-13 17:38:00,56.0,,5,Friday
2018-04-13,2018-04-13 18:49:49,89.0,,5,Friday
2018-04-14,2018-04-14 08:00:53,17.0,,6,Saturday
2018-04-14,2018-04-14 08:04:58,40.0,,6,Saturday
2018-04-14,2018-04-14 14:06:05,121.0,,6,Saturday
2018-04-14,2018-04-14 17:56:18,40.0,,6,Saturday
2018-04-14,2018-04-14 19:15:18,90.0,,6,Saturday
2018-04-15,2018-04-15 09:49:30,138.0,,7,Sunday
2018-04-15,2018-04-15 12:07:03,97.0,,7,Sunday
2018-04-15,2018-04-15 18:13:42,52.0,,7,Sunday
2018-04-16,2018-04-16 07:54:47,8.0,,1,Monday
2018-04-16,2018-04-16 15:40:01,67.0,,1,Monday
2018-04-16,2018-04-16 17:24:50,90.0,,1,Monday
2018-04-17,2018-04-17 08:49:11,34.0,,2,Tuesday
2018-04-17,2018-04-17 09:12:52,88.0,,2,Tuesday
2018-04-18,2018-04-18 08:49:35,61.0,,3,Wednesday
2018-04-18,2018-04-18 13:37:27,64.0,,3,Wednesday
2018-04-18,2018-04-18 20:56:40,31.0,,3,Wednesday
2018-04-19,2018-04-19 09:18:21,14.0,,4,Thursday
2018-04-19,2018-04-19 09:22:04,67.0,,4,Thursday
2018-04-19,2018-04-19 18:08:42,105.0,,4,Thursday
2018-04-19,2018-04-19 20:09:32,71.0,,4,Thursday
2018-04-20,2018-04-20 09:01:03,24.0,,5,Friday
2018-04-20,2018-04-20 13:11:45,91.0,,5,Friday
2018-04-21,2018-04-21 09:06:02,113.0,,6,Saturday
2018-04-21,2018-04-21 14:08:53,10.0,,6,Saturday
2018-04-21,2018-04-21 16:12:39,103.0,,6,Saturday
2018-04-21,2018-04-21 20:05:09,83.0,,6,Saturday
2018-04-21,2018-04-21 21:31:55,46.0,,6,Saturday
2018-04-21,2018-04-21 21:54:47,41.0,,6,Saturday
2018-04-21,2018-04-21 21:55:08,48.0,,6,Saturday
2018-04-22,2018-04-22 08:50:43,27.0,,7,Sunday
2018-04-22,2018-04-22 09:11:59,58.0,,7,Sunday
2018-04-22,2018-04-22 09:47:55,77.0,,7,Sunday
2018-04-22,2018-04-22 20:47:39,16.0,,7,Sunday
2018-04-22,2018-04-22 21:23:24,20.0,,7,Sunday
2018-04-22,2018-04-22 21:33:25,32.0,,7,Sunday
2018-04-23,2018-04-22 21:39:38,31.0,,1,Monday
2018-04-23,2018-04-23 11:17:59,111.0,,1,Monday
2018-04-23,2018-04-23 12:51:11,137.0,,1,Monday
2018-04-23,2018-04-23 18:05:46,81.0,,1,Monday
2018-04-24,2018-04-24 11:45:40,101.0,,2,Tuesday
2018-04-24,2018-04-24 12:14:59,106.0,,2,Tuesday
2018-04-24,2018-04-24 18:48:20,123.0,,2,Tuesday
2018-04-27,2018-04-27 09:07:14,38.0,,5,Friday
2018-04-27,2018-04-27 17:53:37,92.0,,5,Friday
2018-04-28,2018-04-28 07:52:50,23.0,,6,Saturday
2018-04-28,2018-04-28 07:59:29,61.0,,6,Saturday
2018-04-28,2018-04-28 15:32:02,70.0,,6,Saturday
2018-04-28,2018-04-28 15:32:10,69.0,,6,Saturday
2018-04-29,2018-04-29 07:53:12,17.0,,7,Sunday
2018-04-29,2018-04-29 07:56:55,33.0,,7,Sunday
2018-04-29,2018-04-29 08:45:03,42.0,,7,Sunday
2018-04-29,2018-04-29 15:44:22,73.0,,7,Sunday
2018-04-29,2018-04-29 19:04:16,89.0,,7,Sunday
2018-04-30,2018-04-30 08:21:04,36.0,,1,Monday
2018-04-30,2018-04-30 08:53:45,47.0,,1,Monday
2018-04-30,2018-04-30 17:06:38,102.0,,1,Monday
2018-05-01,2018-05-01 08:23:45,9.0,,2,Tuesday
2018-05-01,2018-05-01 09:03:21,10.0,,2,Tuesday
2018-05-02,2018-05-02 07:57:31,9.0,,3,Wednesday
2018-05-02,2018-05-02 08:14:27,14.0,,3,Wednesday
2018-05-02,2018-05-02 08:53:58,17.0,,3,Wednesday
2018-05-02,2018-05-02 18:25:54,73.0,,3,Wednesday
2018-05-03,2018-05-03 08:32:59,14.0,,4,Thursday
2018-05-03,2018-05-03 13:16:55,99.0,,4,Thursday
2018-05-04,2018-05-04 09:18:50,92.0,,5,Friday
2018-05-04,2018-05-04 17:52:03,76.0,,5,Friday
2018-05-04,2018-05-04 18:54:48,65.0,,5,Friday
2018-05-05,2018-05-05 06:55:39,22.0,,6,Saturday
2018-05-05,2018-05-05 20:48:16,71.0,,6,Saturday
2018-05-06,2018-05-06 08:08:42,29.0,,7,Sunday
2018-05-06,2018-05-06 12:50:46,94.0,,7,Sunday
2018-05-07,2018-05-07 08:22:12,43.0,,1,Monday
2018-05-07,2018-05-07 17:59:06,48.0,,1,Monday
2018-05-08,2018-05-08 08:25:21,1.0,,2,Tuesday
2018-05-08,2018-05-08 08:42:09,24.0,,2,Tuesday
2018-05-08,2018-05-08 09:06:23,59.0,,2,Tuesday
2018-05-08,2018-05-08 09:09:19,41.0,,2,Tuesday
2018-05-08,2018-05-08 09:16:54,80.0,,2,Tuesday
2018-05-08,2018-05-08 14:52:18,96.0,,2,Tuesday
2018-05-08,2018-05-08 16:23:45,66.0,,2,Tuesday
2018-05-08,2018-05-08 21:08:00,50.0,,2,Tuesday
2018-05-09,2018-05-09 14:16:10,67.0,,3,Wednesday
2018-05-09,2018-05-09 18:06:27,77.0,,3,Wednesday
2018-05-09,2018-05-09 18:46:20,77.0,,3,Wednesday
2018-05-10,2018-05-10 08:13:50,23.0,,4,Thursday
2018-05-10,2018-05-10 09:15:57,92.0,,4,Thursday
2018-05-10,2018-05-10 19:03:59,78.0,,4,Thursday
2018-05-10,2018-05-10 20:25:57,74.0,,4,Thursday
2018-05-11,2018-05-11 20:16:17,89.0,,5,Friday
2018-05-12,2018-05-12 07:50:27,30.0,,6,Saturday
2018-05-13,2018-05-13 12:07:08,138.0,,7,Sunday
2018-05-14,2018-05-14 07:45:02,20.0,,1,Monday
2018-05-14,2018-05-14 13:53:49,97.0,,1,Monday
2018-05-14,2018-05-14 14:44:53,94.0,,1,Monday
2018-05-14,2018-05-14 19:45:37,34.0,,1,Monday
2018-05-14,2018-05-14 21:40:44,25.0,,1,Monday
2018-05-15,2018-05-15 07:54:20,20.0,,2,Tuesday
2018-05-15,2018-05-15 13:52:28,78.0,,2,Tuesday
2018-05-16,2018-05-16 17:11:17,46.0,,3,Wednesday
2018-05-16,2018-05-16 19:07:33,79.0,,3,Wednesday
2018-05-16,2018-05-16 20:09:30,65.0,,3,Wednesday
2018-05-18,2018-05-18 07:50:09,27.0,,5,Friday
2018-05-18,2018-05-18 11:15:58,118.0,,5,Friday
2018-05-18,2018-05-18 19:20:24,91.0,,5,Friday
2018-05-19,2018-05-19 15:07:33,83.0,,6,Saturday
2018-05-20,2018-05-20 09:31:55,59.0,,7,Sunday
2018-05-20,2018-05-20 10:57:58,50.0,,7,Sunday
2018-05-20,2018-05-20 13:50:48,92.0,,7,Sunday
2018-05-20,2018-05-20 15:56:33,74.0,,7,Sunday
2018-05-20,2018-05-20 17:53:47,84.0,,7,Sunday
2018-05-20,2018-05-20 21:04:53,56.0,,7,Sunday
2018-05-20,2018-05-20 21:26:51,42.0,,7,Sunday
2018-05-22,2018-05-22 09:07:11,79.0,,2,Tuesday
2018-05-22,2018-05-22 13:11:37,94.0,,2,Tuesday
2018-05-23,2018-05-23 21:44:04,24.0,,3,Wednesday
2018-05-24,2018-05-24 08:16:50,38.0,,4,Thursday
2018-05-24,2018-05-24 11:49:48,96.0,,4,Thursday
2018-05-24,2018-05-24 13:16:48,87.0,,4,Thursday
2018-05-24,2018-05-24 15:57:41,66.0,,4,Thursday
2018-05-24,2018-05-24 19:44:47,93.0,,4,Thursday
2018-05-25,2018-05-25 08:01:54,42.0,,5,Friday
2018-05-25,2018-05-25 17:01:11,103.0,,5,Friday
2018-05-25,2018-05-25 17:52:02,96.0,,5,Friday
2018-05-26,2018-05-26 06:51:13,28.0,,6,Saturday
2018-05-27,2018-05-26 22:01:11,70.0,,7,Sunday
2018-05-27,2018-05-27 08:02:09,20.0,,7,Sunday
2018-05-27,2018-05-27 08:05:59,76.0,,7,Sunday
2018-05-27,2018-05-27 08:10:11,45.0,,7,Sunday
2018-05-27,2018-05-27 08:12:29,117.0,,7,Sunday
2018-05-27,2018-05-27 08:41:52,168.0,,7,Sunday
2018-05-27,2018-05-27 12:15:02,117.0,,7,Sunday
2018-05-27,2018-05-27 19:15:00,148.0,,7,Sunday
2018-05-28,2018-05-28 07:29:48,97.0,,1,Monday
2018-05-28,2018-05-28 07:44:04,62.0,,1,Monday
2018-05-28,2018-05-28 13:08:15,121.0,,1,Monday
2018-05-29,2018-05-29 08:00:11,101.0,,2,Tuesday
2018-05-29,2018-05-29 09:07:37,136.0,,2,Tuesday
2018-05-29,2018-05-29 13:14:27,97.0,,2,Tuesday
2018-05-29,2018-05-29 19:06:28,81.0,,2,Tuesday
2018-05-30,2018-05-30 14:11:17,115.0,,3,Wednesday
2018-05-30,2018-05-30 15:56:30,97.0,,3,Wednesday
2018-05-30,2018-05-30 18:24:57,101.0,,3,Wednesday
2018-05-31,2018-05-31 08:03:36,38.0,,4,Thursday
2018-05-31,2018-05-31 08:58:20,49.0,,4,Thursday
2018-05-31,2018-05-31 09:17:06,124.0,,4,Thursday
2018-05-31,2018-05-31 14:42:38,139.0,,4,Thursday
2018-05-31,2018-05-31 18:25:36,104.0,,4,Thursday
2018-06-02,2018-06-02 07:49:26,6.0,,6,Saturday
2018-06-02,2018-06-02 08:00:30,72.0,,6,Saturday
2018-06-02,2018-06-02 08:12:27,106.0,,6,Saturday
2018-06-02,2018-06-02 12:48:05,120.0,,6,Saturday
2018-06-02,2018-06-02 14:17:31,121.0,,6,Saturday
2018-06-02,2018-06-02 17:02:09,105.0,,6,Saturday
2018-06-02,2018-06-02 18:20:26,121.0,,6,Saturday
2018-06-02,2018-06-02 19:12:12,105.0,,6,Saturday
2018-06-03,2018-06-03 08:11:02,50.0,,7,Sunday
2018-06-03,2018-06-03 21:19:58,87.0,,7,Sunday
2018-06-04,2018-06-04 07:51:30,61.0,,1,Monday
2018-06-04,2018-06-04 07:59:12,103.0,,1,Monday
2018-06-04,2018-06-04 08:04:18,55.0,,1,Monday
2018-06-04,2018-06-04 14:04:54,158.0,,1,Monday
2018-06-05,2018-06-05 09:11:24,123.0,,2,Tuesday
2018-06-05,2018-06-05 16:56:42,98.0,,2,Tuesday
2018-06-06,2018-06-05 19:16:08,107.0,,3,Wednesday
2018-06-06,2018-06-06 07:49:22,29.0,,3,Wednesday
2018-06-06,2018-06-06 16:22:01,91.0,,3,Wednesday
2018-06-07,2018-06-07 07:48:34,27.0,,4,Thursday
2018-06-07,2018-06-07 07:57:35,25.0,,4,Thursday
2018-06-07,2018-06-07 13:32:42,86.0,,4,Thursday
2018-06-08,2018-06-08 20:14:38,85.0,,5,Friday
2018-06-08,2018-06-08 21:11:27,69.0,,5,Friday
2018-06-09,2018-06-09 07:52:06,56.0,,6,Saturday
2018-06-09,2018-06-09 08:16:16,90.0,,6,Saturday
2018-06-09,2018-06-09 18:53:49,117.0,,6,Saturday
2018-06-11,2018-06-11 14:57:25,138.0,,1,Monday
2018-06-11,2018-06-11 19:37:42,100.0,,1,Monday
2018-06-11,2018-06-11 19:45:10,99.0,,1,Monday
2018-06-11,2018-06-11 20:57:22,100.0,,1,Monday
2018-06-12,2018-06-12 09:04:20,95.0,,2,Tuesday
2018-06-12,2018-06-12 16:52:56,73.0,,2,Tuesday
2018-06-12,2018-06-12 18:04:18,91.0,,2,Tuesday
2018-06-12,2018-06-12 21:53:06,51.0,,2,Tuesday
2018-06-13,2018-06-13 08:12:25,42.0,,3,Wednesday
2018-06-13,2018-06-13 08:15:11,46.0,,3,Wednesday
2018-06-13,2018-06-13 14:45:49,96.0,,3,Wednesday
2018-06-13,2018-06-13 14:48:08,102.0,,3,Wednesday
2018-06-13,2018-06-13 19:33:58,89.0,,3,Wednesday
2018-06-13,2018-06-13 20:46:24,92.0,,3,Wednesday
2018-06-14,2018-06-14 11:23:24,91.0,,4,Thursday
2018-06-14,2018-06-14 13:41:18,95.0,,4,Thursday
2018-06-15,2018-06-15 07:52:57,48.0,,5,Friday
2018-06-15,2018-06-15 11:50:46,106.0,,5,Friday
2018-06-15,2018-06-15 14:17:12,90.0,,5,Friday
2018-06-15,2018-06-15 14:26:28,81.0,,5,Friday
2018-06-15,2018-06-15 14:30:27,92.0,,5,Friday
2018-06-15,2018-06-15 18:32:58,171.0,,5,Friday
2018-06-15,2018-06-15 21:11:50,89.0,,5,Friday
2018-06-16,2018-06-16 13:35:55,140.0,,6,Saturday
2018-06-16,2018-06-16 13:53:36,128.0,,6,Saturday
2018-06-16,2018-06-16 19:42:16,172.0,,6,Saturday
2018-06-17,2018-06-17 07:52:15,25.0,,7,Sunday
2018-06-17,2018-06-17 21:37:14,63.0,,7,Sunday
2018-06-18,2018-06-18 08:59:59,99.0,,1,Monday
2018-06-18,2018-06-18 22:15:09,22.0,,1,Monday
2018-06-19,2018-06-19 07:45:38,4.0,,2,Tuesday
2018-06-19,2018-06-19 13:09:26,189.0,,2,Tuesday
2018-06-20,2018-06-20 09:08:06,121.0,,3,Wednesday
2018-06-20,2018-06-20 13:30:51,104.0,,3,Wednesday
2018-06-20,2018-06-20 17:25:12,99.0,,3,Wednesday
2018-06-20,2018-06-20 20:07:50,70.0,,3,Wednesday
2018-06-21,2018-06-21 16:16:00,132.0,,4,Thursday
2018-06-21,2018-06-21 17:15:32,101.0,,4,Thursday
2018-06-21,2018-06-21 18:40:48,84.0,,4,Thursday
2018-06-21,2018-06-21 21:08:23,75.0,,4,Thursday
2018-06-22,2018-06-22 08:25:48,95.0,,5,Friday
2018-06-23,2018-06-23 19:13:56,99.0,,6,Saturday
2018-06-24,2018-06-24 08:59:20,74.0,,7,Sunday
2018-06-24,2018-06-24 15:09:01,116.0,,7,Sunday
2018-06-25,2018-06-25 07:49:01,31.0,,1,Monday
2018-06-25,2018-06-25 15:59:33,132.0,,1,Monday
2018-06-26,2018-06-26 08:51:46,53.0,,2,Tuesday
2018-06-27,2018-06-27 08:49:12,60.0,,3,Wednesday
2018-06-27,2018-06-27 10:22:27,156.0,,3,Wednesday
2018-06-27,2018-06-27 17:14:42,82.0,,3,Wednesday
2018-06-27,2018-06-27 17:42:34,93.0,,3,Wednesday
2018-06-27,2018-06-27 19:05:47,89.0,,3,Wednesday
2018-06-28,2018-06-28 08:07:58,38.0,,4,Thursday
2018-06-28,2018-06-28 12:11:13,230.0,,4,Thursday
2018-06-29,2018-06-29 07:45:17,53.0,,5,Friday
2018-06-29,2018-06-29 08:53:15,115.0,,5,Friday
2018-07-01,2018-07-01 08:49:30,124.0,,7,Sunday
2018-07-01,2018-07-01 19:16:58,96.0,,7,Sunday
2018-07-04,2018-07-04 11:47:53,114.0,,3,Wednesday
2018-07-04,2018-07-04 16:28:33,64.0,,3,Wednesday
2018-07-04,2018-07-04 20:12:49,82.0,,3,Wednesday
2018-07-04,2018-07-04 21:41:11,43.0,,3,Wednesday
2018-07-04,2018-07-04 21:44:27,31.0,,3,Wednesday
2018-07-06,2018-07-06 08:53:53,15.0,,5,Friday
2018-07-07,2018-07-07 07:59:09,52.0,,6,Saturday
2018-07-07,2018-07-07 17:16:26,87.0,,6,Saturday
2018-07-08,2018-07-08 12:56:09,93.0,,7,Sunday
2018-07-08,2018-07-08 13:57:12,109.0,,7,Sunday
2018-07-08,2018-07-08 17:37:06,83.0,,7,Sunday
2018-07-09,2018-07-09 08:14:40,78.0,,1,Monday
2018-07-09,2018-07-09 09:00:15,90.0,,1,Monday
2018-07-09,2018-07-09 18:49:23,99.0,,1,Monday
2018-07-09,2018-07-09 21:06:01,82.0,,1,Monday
2018-07-10,2018-07-10 20:00:05,111.0,,2,Tuesday
2018-07-10,2018-07-10 20:07:34,111.0,,2,Tuesday
2018-07-10,2018-07-10 20:41:14,93.0,,2,Tuesday
2018-07-12,2018-07-12 08:59:22,62.0,,4,Thursday
2018-07-12,2018-07-12 09:06:20,58.0,,4,Thursday
2018-07-12,2018-07-12 15:06:09,128.0,,4,Thursday
2018-07-12,2018-07-12 19:14:32,131.0,,4,Thursday
2018-07-13,2018-07-13 09:05:09,106.0,,5,Friday
2018-07-14,2018-07-14 08:05:02,50.0,,6,Saturday
2018-07-14,2018-07-14 09:00:53,64.0,,6,Saturday
2018-07-14,2018-07-14 09:47:55,105.0,,6,Saturday
2018-07-15,2018-07-15 08:49:14,49.0,,7,Sunday
2018-07-15,2018-07-15 12:28:41,80.0,,7,Sunday
2018-07-15,2018-07-15 12:42:36,85.0,,7,Sunday
2018-07-15,2018-07-15 14:28:50,94.0,,7,Sunday
2018-07-15,2018-07-15 16:50:30,75.0,,7,Sunday
2018-07-15,2018-07-15 17:54:39,78.0,,7,Sunday
2018-07-15,2018-07-15 19:04:10,69.0,,7,Sunday
2018-07-17,2018-07-17 08:54:36,131.0,,2,Tuesday
2018-07-17,2018-07-17 21:38:52,63.0,,2,Tuesday
2018-07-19,2018-07-19 18:04:48,109.0,,4,Thursday
2018-07-21,2018-07-21 11:22:06,223.0,,6,Saturday
2018-07-21,2018-07-21 16:01:10,135.0,,6,Saturday
2018-07-22,2018-07-22 13:57:20,136.0,,7,Sunday
2018-07-23,2018-07-23 07:55:19,51.0,,1,Monday
2018-07-23,2018-07-23 08:03:08,42.0,,1,Monday
2018-07-23,2018-07-23 08:06:05,74.0,,1,Monday
2018-07-23,2018-07-23 08:11:06,106.0,,1,Monday
2018-07-25,2018-07-25 09:07:18,93.0,,3,Wednesday
2018-07-25,2018-07-25 09:10:22,122.0,,3,Wednesday
2018-07-28,2018-07-28 07:50:20,48.0,,6,Saturday
2018-07-29,2018-07-29 21:21:16,28.0,,7,Sunday
2018-07-30,2018-07-30 07:56:50,42.0,,1,Monday
2018-07-30,2018-07-30 08:14:20,71.0,,1,Monday
2018-08-03,2018-08-03 08:53:23,77.0,,5,Friday
2018-08-04,2018-08-04 08:07:45,33.0,,6,Saturday
2018-08-05,2018-08-05 08:48:37,22.0,,7,Sunday
2018-08-05,2018-08-05 09:09:50,115.0,,7,Sunday
2018-08-05,2018-08-05 19:47:55,57.0,,7,Sunday
2018-08-06,2018-08-06 17:17:37,89.0,,1,Monday
2018-08-06,2018-08-06 19:52:32,78.0,,1,Monday
2018-08-07,2018-08-07 17:24:03,115.0,,2,Tuesday
2018-08-07,2018-08-07 19:37:42,91.0,,2,Tuesday
2018-08-08,2018-08-08 14:46:02,76.0,,3,Wednesday
2018-08-09,2018-08-09 13:09:02,78.0,,4,Thursday
2018-08-09,2018-08-09 16:16:23,92.0,,4,Thursday
2018-08-10,2018-08-10 09:00:10,127.0,,5,Friday
2018-08-10,2018-08-10 09:03:59,127.0,,5,Friday
2018-08-10,2018-08-10 09:33:19,181.0,,5,Friday
2018-08-10,2018-08-10 18:41:01,89.0,,5,Friday
2018-08-10,2018-08-10 19:47:18,83.0,,5,Friday
2018-08-10,2018-08-10 19:50:47,83.0,,5,Friday
2018-08-10,2018-08-10 19:54:47,90.0,,5,Friday
2018-08-11,2018-08-11 07:04:06,71.0,,6,Saturday
2018-08-11,2018-08-11 08:02:31,85.0,,6,Saturday
2018-08-11,2018-08-11 12:30:35,143.0,,6,Saturday
2018-08-11,2018-08-11 17:20:24,121.0,,6,Saturday
2018-08-12,2018-08-12 09:06:49,105.0,,7,Sunday
2018-08-12,2018-08-12 16:47:05,108.0,,7,Sunday
2018-08-13,2018-08-13 18:46:19,64.0,,1,Monday
2018-08-15,2018-08-15 09:20:24,120.0,,3,Wednesday
2018-08-15,2018-08-15 18:18:15,93.0,,3,Wednesday
2018-08-16,2018-08-16 10:16:58,87.0,,4,Thursday
2018-08-16,2018-08-16 18:00:44,116.0,,4,Thursday
2018-08-16,2018-08-16 19:32:22,86.0,,4,Thursday
2018-08-17,2018-08-17 13:29:10,118.0,,5,Friday
2018-08-17,2018-08-17 13:48:27,121.0,,5,Friday
2018-08-18,2018-03-03 13:24:16,121.0,,6,Saturday
2018-08-18,2018-08-18 07:01:30,42.0,,6,Saturday
2018-08-18,2018-08-18 07:28:23,70.0,,6,Saturday
2018-08-18,2018-08-18 07:30:31,82.0,,6,Saturday
2018-08-19,2018-08-19 13:41:54,99.0,,7,Sunday
2018-08-19,2018-08-19 20:24:07,76.0,,7,Sunday
2018-08-20,2018-08-20 17:06:03,91.0,,1,Monday
2018-08-20,2018-08-20 18:05:27,84.0,,1,Monday
2018-08-20,2018-08-20 20:16:45,73.0,,1,Monday
2018-08-21,2018-08-21 09:19:30,5.0,,2,Tuesday
2018-08-21,2018-08-21 11:46:19,61.0,,2,Tuesday
2018-08-21,2018-08-21 19:46:42,73.0,,2,Tuesday
2018-08-21,2018-08-21 20:20:14,56.0,,2,Tuesday
2018-08-22,2018-08-22 12:49:56,54.0,,3,Wednesday
2018-08-22,2018-08-22 12:57:45,63.0,,3,Wednesday
2018-08-22,2018-08-22 13:31:32,73.0,,3,Wednesday
2018-08-22,2018-08-22 19:51:53,83.0,,3,Wednesday
2018-08-23,2018-08-23 08:52:41,85.0,,4,Thursday
2018-08-23,2018-08-23 19:42:45,77.0,,4,Thursday
2018-08-24,2018-08-24 11:10:40,80.0,,5,Friday
2018-08-24,2018-08-24 15:50:24,62.0,,5,Friday
2018-08-24,2018-08-24 17:31:11,81.0,,5,Friday
2018-08-24,2018-08-24 20:09:30,87.0,,5,Friday
2018-08-25,2018-08-25 08:02:40,39.0,,6,Saturday
2018-08-25,2018-08-25 08:16:21,55.0,,6,Saturday
2018-08-25,2018-08-25 08:49:14,47.0,,6,Saturday
2018-08-25,2018-08-25 09:19:43,13.0,,6,Saturday
2018-08-25,2018-08-25 12:18:31,102.0,,6,Saturday
2018-08-25,2018-08-25 13:00:46,80.0,,6,Saturday
2018-08-25,2018-08-25 18:32:25,102.0,,6,Saturday
2018-08-26,2018-08-26 09:25:53,82.0,,7,Sunday
2018-08-26,2018-08-26 11:58:09,108.0,,7,Sunday
2018-08-26,2018-08-26 12:31:34,113.0,,7,Sunday
2018-08-26,2018-08-26 12:51:28,109.0,,7,Sunday
2018-08-26,2018-08-26 13:07:19,95.0,,7,Sunday
2018-08-27,2018-08-27 12:55:57,93.0,,1,Monday
2018-08-27,2018-08-27 13:37:05,77.0,,1,Monday
2018-08-27,2018-08-27 18:13:56,68.0,,1,Monday
2018-08-28,2018-08-28 09:00:27,22.0,,2,Tuesday
2018-08-28,2018-08-28 11:53:03,88.0,,2,Tuesday
2018-08-28,2018-08-28 13:49:48,48.0,,2,Tuesday
2018-08-28,2018-08-28 17:59:59,67.0,,2,Tuesday
2018-08-28,2018-08-28 19:34:06,23.0,,2,Tuesday
2018-08-29,2018-08-29 12:13:26,78.0,,3,Wednesday
2018-08-29,2018-08-29 12:44:39,85.0,,3,Wednesday
2018-08-29,2018-08-29 12:46:29,78.0,,3,Wednesday
2018-08-30,2018-08-30 09:05:44,59.0,,4,Thursday
2018-08-30,2018-08-30 09:23:26,85.0,,4,Thursday
2018-08-30,2018-08-30 12:35:14,46.0,,4,Thursday
2018-08-30,2018-08-30 13:54:12,38.0,,4,Thursday
2018-08-30,2018-08-30 15:20:03,63.0,,4,Thursday
2018-08-30,2018-08-30 18:20:21,70.0,,4,Thursday
2018-08-31,2018-08-31 11:06:57,76.0,,5,Friday
2018-08-31,2018-08-31 16:33:29,40.0,,5,Friday
2018-08-31,2018-08-31 18:09:44,76.0,,5,Friday
2018-09-01,2018-09-01 07:50:03,48.0,,6,Saturday
2018-09-01,2018-09-01 08:11:48,18.0,,6,Saturday
2018-09-01,2018-09-01 12:18:56,93.0,,6,Saturday
2018-09-01,2018-09-01 13:32:44,95.0,,6,Saturday
2018-09-01,2018-09-01 15:25:05,83.0,,6,Saturday
2018-09-01,2018-09-01 15:39:29,72.0,,6,Saturday
2018-09-01,2018-09-01 19:25:45,59.0,,6,Saturday
2018-09-02,2018-09-02 07:48:28,6.0,,7,Sunday
2018-09-02,2018-09-02 07:48:28,27.0,,7,Sunday
2018-09-02,2018-09-02 08:06:07,44.0,,7,Sunday
2018-09-02,2018-09-02 08:09:23,51.0,,7,Sunday
2018-09-02,2018-09-02 08:18:32,59.0,,7,Sunday
2018-09-02,2018-09-02 16:49:56,93.0,,7,Sunday
2018-09-02,2018-09-02 21:15:55,55.0,,7,Sunday
2018-09-02,2018-09-02 21:27:40,52.0,,7,Sunday
2018-09-03,2018-09-03 20:41:48,29.0,,1,Monday
2018-09-04,2018-09-04 12:59:19,42.0,,2,Tuesday
2018-09-04,2018-09-04 14:07:16,70.0,,2,Tuesday
2018-09-04,2018-09-04 17:07:14,56.0,,2,Tuesday
2018-09-04,2018-09-04 17:18:10,52.0,,2,Tuesday
2018-09-05,2018-09-05 12:37:20,34.0,,3,Wednesday
2018-09-06,2018-09-06 13:41:33,47.0,,4,Thursday
2018-09-06,2018-09-06 14:48:48,42.0,,4,Thursday
2018-09-07,2018-09-07 09:11:36,46.0,,5,Friday
2018-09-07,2018-09-07 09:13:39,57.0,,5,Friday
2018-09-07,2018-09-07 17:21:48,57.0,,5,Friday
2018-09-07,2018-09-07 18:16:11,71.0,,5,Friday
2018-09-07,2018-09-07 19:07:52,78.0,,5,Friday
2018-09-08,2018-09-08 08:02:56,34.0,,6,Saturday
2018-09-08,2018-09-08 11:04:14,53.0,,6,Saturday
2018-09-08,2018-09-08 14:49:22,62.0,,6,Saturday
2018-09-08,2018-09-08 15:16:08,83.0,,6,Saturday
2018-09-08,2018-09-08 15:20:52,77.0,,6,Saturday
2018-09-08,2018-09-08 18:27:34,75.0,,6,Saturday
2018-09-08,2018-09-08 19:55:22,56.0,,6,Saturday
2018-09-09,2018-09-09 09:02:13,61.0,,7,Sunday
