date,datetime,SACTMIN,SPOSTMIN,weekday,day_name
2018-04-28,2018-04-28 08:43:28,12.0,,6,Saturday
2018-04-28,2018-04-28 09:09:12,21.0,,6,Saturday
2018-04-28,2018-04-28 10:47:35,83.0,,6,Saturday
2018-04-28,2018-04-28 15:26:33,62.0,,6,Saturday
2018-04-29,2018-04-29 08:18:10,2.0,,7,Sunday
2018-04-29,2018-04-29 08:53:19,4.0,,7,Sunday
2018-04-29,2018-04-29 13:14:57,83.0,,7,Sunday
2018-04-29,2018-04-29 21:25:46,5.0,,7,Sunday
2018-04-30,2018-04-30 08:06:27,5.0,,1,Monday
2018-04-30,2018-04-30 08:18:33,19.0,,1,Monday
2018-04-30,2018-04-30 09:01:35,28.0,,1,Monday
2018-04-30,2018-04-30 09:10:38,48.0,,1,Monday
2018-04-30,2018-04-30 09:25:11,66.0,,1,Monday
2018-04-30,2018-04-30 10:03:32,112.0,,1,Monday
2018-04-30,2018-04-30 18:07:58,58.0,,1,Monday
2018-04-30,2018-04-30 20:19:40,30.0,,1,Monday
2018-05-01,2018-05-01 09:07:21,8.0,,2,Tuesday
2018-05-01,2018-05-01 09:41:56,53.0,,2,Tuesday
2018-05-01,2018-05-01 10:02:26,87.0,,2,Tuesday
2018-05-02,2018-05-02 09:41:16,45.0,,3,Wednesday
2018-05-02,2018-05-02 16:31:25,58.0,,3,Wednesday
2018-05-02,2018-05-02 21:41:10,0.0,,3,Wednesday
2018-05-03,2018-05-03 09:19:38,37.0,,4,Thursday
2018-05-03,2018-05-03 09:58:38,58.0,,4,Thursday
2018-05-04,2018-05-04 08:41:10,8.0,,5,Friday
2018-05-04,2018-05-04 08:59:21,6.0,,5,Friday
2018-05-04,2018-05-04 09:02:53,6.0,,5,Friday
2018-05-04,2018-05-04 09:17:11,11.0,,5,Friday
2018-05-04,2018-05-04 15:52:48,40.0,,5,Friday
2018-05-04,2018-05-04 18:45:13,54.0,,5,Friday
2018-05-05,2018-05-05 07:02:09,2.0,,6,Saturday
2018-05-05,2018-05-05 07:11:46,3.0,,6,Saturday
2018-05-05,2018-05-05 07:40:09,14.0,,6,Saturday
2018-05-05,2018-05-05 08:38:54,17.0,,6,Saturday
2018-05-07,2018-05-07 08:33:22,10.0,,1,Monday
2018-05-08,2018-05-08 12:27:58,105.0,,2,Tuesday
2018-05-08,2018-05-08 21:51:26,2.0,,2,Tuesday
2018-05-08,2018-05-08 21:58:17,3.0,,2,Tuesday
2018-05-09,2018-05-09 13:14:54,117.0,,3,Wednesday
2018-05-10,2018-05-10 08:29:50,4.0,,4,Thursday
2018-05-10,2018-05-10 08:59:47,15.0,,4,Thursday
2018-05-10,2018-05-10 16:11:53,75.0,,4,Thursday
2018-05-10,2018-05-10 21:00:41,28.0,,4,Thursday
2018-05-11,2018-05-11 17:38:49,58.0,,5,Friday
2018-05-12,2018-05-12 08:10:17,1.0,,6,Saturday
2018-05-12,2018-05-12 08:16:14,10.0,,6,Saturday
2018-05-12,2018-05-12 19:44:30,52.0,,6,Saturday
2018-05-14,2018-05-14 08:37:45,17.0,,1,Monday
2018-05-14,2018-05-14 18:51:31,17.0,,1,Monday
2018-05-15,2018-05-15 12:41:38,73.0,,2,Tuesday
2018-05-15,2018-05-15 16:17:31,84.0,,2,Tuesday
2018-05-16,2018-05-16 08:30:26,10.0,,3,Wednesday
2018-05-16,2018-05-16 15:58:36,35.0,,3,Wednesday
2018-05-16,2018-05-16 18:42:42,11.0,,3,Wednesday
2018-05-17,2018-05-17 09:13:33,21.0,,4,Thursday
2018-05-17,2018-05-17 09:19:37,29.0,,4,Thursday
2018-05-17,2018-05-17 21:59:52,7.0,,4,Thursday
2018-05-19,2018-05-19 08:20:38,21.0,,6,Saturday
2018-05-19,2018-05-19 19:44:53,44.0,,6,Saturday
2018-05-20,2018-05-20 12:06:51,47.0,,7,Sunday
2018-05-20,2018-05-20 15:52:22,24.0,,7,Sunday
2018-05-20,2018-05-20 16:42:35,39.0,,7,Sunday
2018-05-20,2018-05-20 17:22:18,28.0,,7,Sunday
2018-05-21,2018-05-21 08:14:20,8.0,,1,Monday
2018-05-23,2018-05-23 08:47:38,10.0,,3,Wednesday
2018-05-24,2018-05-24 15:00:17,53.0,,4,Thursday
2018-05-24,2018-05-24 18:38:33,49.0,,4,Thursday
2018-05-24,2018-05-24 20:46:02,27.0,,4,Thursday
2018-05-25,2018-05-25 19:50:32,36.0,,5,Friday
2018-05-25,2018-05-25 20:11:05,33.0,,5,Friday
2018-05-25,2018-05-25 21:30:59,18.0,,5,Friday
2018-05-26,2018-05-26 08:24:01,16.0,,6,Saturday
2018-05-27,2018-05-27 08:12:18,9.0,,7,Sunday
2018-05-27,2018-05-27 08:13:52,11.0,,7,Sunday
2018-05-27,2018-05-27 08:29:00,22.0,,7,Sunday
2018-05-27,2018-05-27 08:42:31,26.0,,7,Sunday
2018-05-27,2018-05-27 14:43:10,70.0,,7,Sunday
2018-05-27,2018-05-27 21:20:17,42.0,,7,Sunday
2018-05-28,2018-05-28 07:42:41,14.0,,1,Monday
2018-05-28,2018-05-28 15:34:24,51.0,,1,Monday
2018-05-28,2018-05-28 21:55:06,9.0,,1,Monday
2018-05-29,2018-05-29 08:28:41,35.0,,2,Tuesday
2018-05-29,2018-05-29 12:29:05,73.0,,2,Tuesday
2018-05-29,2018-05-29 20:28:51,40.0,,2,Tuesday
2018-05-30,2018-05-30 17:15:16,30.0,,3,Wednesday
2018-05-30,2018-05-30 21:26:25,6.0,,3,Wednesday
2018-05-31,2018-05-31 09:08:59,21.0,,4,Thursday
2018-05-31,2018-05-31 14:09:43,4.0,,4,Thursday
2018-05-31,2018-05-31 15:11:26,71.0,,4,Thursday
2018-05-31,2018-05-31 16:44:38,58.0,,4,Thursday
2018-05-31,2018-05-31 20:18:51,38.0,,4,Thursday
2018-06-01,2018-06-01 18:06:54,42.0,,5,Friday
2018-06-02,2018-06-02 08:13:38,6.0,,6,Saturday
2018-06-02,2018-06-02 16:45:47,78.0,,6,Saturday
2018-06-02,2018-06-02 21:00:39,37.0,,6,Saturday
2018-06-03,2018-06-03 08:00:41,2.0,,7,Sunday
2018-06-04,2018-06-04 22:00:14,11.0,,1,Monday
2018-06-05,2018-06-05 22:08:33,5.0,,2,Tuesday
2018-06-06,2018-06-06 08:49:44,9.0,,3,Wednesday
2018-06-07,2018-06-07 08:28:36,10.0,,4,Thursday
2018-06-07,2018-06-07 18:30:18,87.0,,4,Thursday
2018-06-08,2018-06-08 08:28:37,19.0,,5,Friday
2018-06-08,2018-06-08 08:58:06,28.0,,5,Friday
2018-06-08,2018-06-08 21:04:53,27.0,,5,Friday
2018-06-09,2018-06-09 22:25:44,3.0,,6,Saturday
2018-06-10,2018-06-10 09:20:57,27.0,,7,Sunday
2018-06-10,2018-06-10 19:08:05,57.0,,7,Sunday
2018-06-11,2018-06-11 08:18:53,12.0,,1,Monday
2018-06-11,2018-06-11 08:19:13,10.0,,1,Monday
2018-06-11,2018-06-11 08:22:40,13.0,,1,Monday
2018-06-11,2018-06-11 08:30:09,23.0,,1,Monday
2018-06-11,2018-06-11 08:37:55,20.0,,1,Monday
2018-06-11,2018-06-11 08:52:41,24.0,,1,Monday
2018-06-11,2018-06-11 16:47:26,98.0,,1,Monday
2018-06-12,2018-06-12 09:55:18,94.0,,2,Tuesday
2018-06-12,2018-06-12 10:49:30,87.0,,2,Tuesday
2018-06-12,2018-06-12 15:56:06,95.0,,2,Tuesday
2018-06-12,2018-06-12 17:30:26,82.0,,2,Tuesday
2018-06-12,2018-06-12 18:07:10,94.0,,2,Tuesday
2018-06-13,2018-06-13 08:13:35,5.0,,3,Wednesday
2018-06-13,2018-06-13 09:31:37,11.0,,3,Wednesday
2018-06-14,2018-06-14 09:14:06,49.0,,4,Thursday
2018-06-14,2018-06-14 17:37:35,68.0,,4,Thursday
2018-06-15,2018-06-15 08:20:25,9.0,,5,Friday
2018-06-15,2018-06-15 08:55:02,28.0,,5,Friday
2018-06-15,2018-06-15 16:10:53,49.0,,5,Friday
2018-06-15,2018-06-15 22:11:26,17.0,,5,Friday
2018-06-16,2018-06-16 08:22:08,9.0,,6,Saturday
2018-06-17,2018-06-17 09:17:01,28.0,,7,Sunday
2018-06-17,2018-06-17 21:16:54,29.0,,7,Sunday
2018-06-17,2018-06-17 21:56:29,4.0,,7,Sunday
2018-06-18,2018-06-18 08:02:07,17.0,,1,Monday
2018-06-18,2018-06-18 08:15:52,15.0,,1,Monday
2018-06-18,2018-06-18 21:29:49,33.0,,1,Monday
2018-06-19,2018-06-19 08:12:25,2.0,,2,Tuesday
2018-06-19,2018-06-19 08:29:06,10.0,,2,Tuesday
2018-06-19,2018-06-19 22:07:39,7.0,,2,Tuesday
2018-06-21,2018-06-21 09:40:13,61.0,,4,Thursday
2018-06-22,2018-06-22 08:44:51,23.0,,5,Friday
2018-06-23,2018-06-23 08:38:46,11.0,,6,Saturday
2018-06-24,2018-06-24 08:11:09,5.0,,7,Sunday
2018-06-24,2018-06-24 08:21:12,8.0,,7,Sunday
2018-06-24,2018-06-24 17:54:01,41.0,,7,Sunday
2018-06-25,2018-06-25 08:55:28,21.0,,1,Monday
2018-06-25,2018-06-25 22:11:17,12.0,,1,Monday
2018-06-26,2018-06-26 09:47:18,54.0,,2,Tuesday
2018-06-26,2018-06-26 20:17:49,52.0,,2,Tuesday
2018-06-27,2018-06-27 16:39:07,68.0,,3,Wednesday
2018-06-28,2018-06-28 08:19:01,4.0,,4,Thursday
2018-06-29,2018-06-29 08:26:31,8.0,,5,Friday
2018-06-29,2018-06-29 15:02:09,43.0,,5,Friday
2018-06-30,2018-06-30 17:39:57,58.0,,6,Saturday
2018-07-03,2018-07-03 18:43:00,84.0,,2,Tuesday
2018-07-04,2018-07-04 09:11:16,20.0,,3,Wednesday
2018-07-04,2018-07-04 10:17:06,56.0,,3,Wednesday
2018-07-04,2018-07-04 10:33:03,72.0,,3,Wednesday
2018-07-04,2018-07-04 12:46:17,79.0,,3,Wednesday
2018-07-04,2018-07-04 15:57:33,48.0,,3,Wednesday
2018-07-04,2018-07-04 19:45:34,35.0,,3,Wednesday
2018-07-05,2018-07-05 09:11:13,8.0,,4,Thursday
2018-07-05,2018-07-05 21:16:52,26.0,,4,Thursday
2018-07-06,2018-07-06 09:05:37,3.0,,5,Friday
2018-07-06,2018-07-06 09:07:23,5.0,,5,Friday
2018-07-07,2018-07-07 08:13:41,2.0,,6,Saturday
2018-07-07,2018-07-07 20:11:37,38.0,,6,Saturday
2018-07-08,2018-07-08 08:57:36,0.0,,7,Sunday
2018-07-08,2018-07-08 10:06:26,47.0,,7,Sunday
2018-07-09,2018-07-09 07:56:09,1.0,,1,Monday
2018-07-09,2018-07-09 08:40:33,14.0,,1,Monday
2018-07-09,2018-07-09 21:43:56,0.0,,1,Monday
2018-07-09,2018-07-09 21:48:23,6.0,,1,Monday
2018-07-10,2018-07-10 09:04:00,3.0,,2,Tuesday
2018-07-11,2018-07-11 09:48:16,16.0,,3,Wednesday
2018-07-12,2018-07-12 09:20:30,15.0,,4,Thursday
2018-07-12,2018-07-12 20:34:54,53.0,,4,Thursday
2018-07-12,2018-07-12 22:17:29,6.0,,4,Thursday
2018-07-13,2018-07-13 09:37:09,48.0,,5,Friday
2018-07-13,2018-07-13 10:23:07,51.0,,5,Friday
2018-07-14,2018-07-14 08:22:14,8.0,,6,Saturday
2018-07-14,2018-07-14 08:41:12,13.0,,6,Saturday
2018-07-14,2018-07-14 09:05:18,10.0,,6,Saturday
2018-07-14,2018-07-14 14:46:25,53.0,,6,Saturday
2018-07-14,2018-07-14 21:52:53,7.0,,6,Saturday
2018-07-15,2018-07-15 17:35:11,35.0,,7,Sunday
2018-07-16,2018-07-16 08:19:35,17.0,,1,Monday
2018-07-16,2018-07-16 08:59:07,24.0,,1,Monday
2018-07-16,2018-07-16 10:48:51,53.0,,1,Monday
2018-07-17,2018-07-17 09:47:05,41.0,,2,Tuesday
2018-07-18,2018-07-18 09:28:30,29.0,,3,Wednesday
2018-07-19,2018-07-19 11:00:33,65.0,,4,Thursday
2018-07-20,2018-07-20 18:33:40,48.0,,5,Friday
2018-07-20,2018-07-20 20:50:57,31.0,,5,Friday
2018-07-21,2018-07-21 09:06:20,24.0,,6,Saturday
2018-07-21,2018-07-21 10:43:47,21.0,,6,Saturday
2018-07-22,2018-07-22 09:09:16,8.0,,7,Sunday
2018-07-22,2018-07-22 09:25:10,24.0,,7,Sunday
2018-07-23,2018-07-23 08:20:05,10.0,,1,Monday
2018-07-23,2018-07-23 08:27:31,16.0,,1,Monday
2018-07-23,2018-07-23 08:48:23,25.0,,1,Monday
2018-07-23,2018-07-23 09:12:55,25.0,,1,Monday
2018-07-23,2018-07-23 09:13:33,25.0,,1,Monday
2018-07-25,2018-07-25 10:31:04,53.0,,3,Wednesday
2018-07-26,2018-07-26 09:15:57,15.0,,4,Thursday
2018-07-27,2018-07-27 09:42:40,41.0,,5,Friday
2018-07-27,2018-07-27 16:35:07,49.0,,5,Friday
2018-07-27,2018-07-27 21:39:18,1.0,,5,Friday
2018-07-28,2018-07-28 08:46:41,19.0,,6,Saturday
2018-07-28,2018-07-28 08:50:51,19.0,,6,Saturday
2018-07-28,2018-07-28 09:05:27,23.0,,6,Saturday
2018-07-28,2018-07-28 20:20:12,41.0,,6,Saturday
2018-07-29,2018-07-29 19:30:56,13.0,,7,Sunday
2018-07-29,2018-07-29 20:29:43,18.0,,7,Sunday
2018-07-31,2018-07-31 09:22:31,26.0,,2,Tuesday
2018-07-31,2018-07-31 17:39:54,51.0,,2,Tuesday
2018-07-31,2018-07-31 21:28:55,4.0,,2,Tuesday
2018-08-01,2018-08-01 09:21:32,38.0,,3,Wednesday
2018-08-03,2018-08-03 20:00:31,53.0,,5,Friday
2018-08-03,2018-08-03 20:49:07,28.0,,5,Friday
2018-08-04,2018-08-04 07:58:48,2.0,,6,Saturday
2018-08-04,2018-08-04 08:12:35,8.0,,6,Saturday
2018-08-04,2018-08-04 08:52:55,27.0,,6,Saturday
2018-08-04,2018-08-04 09:10:16,26.0,,6,Saturday
2018-08-04,2018-08-04 21:05:22,11.0,,6,Saturday
2018-08-05,2018-08-05 09:27:49,17.0,,7,Sunday
2018-08-06,2018-08-06 08:18:23,14.0,,1,Monday
2018-08-06,2018-08-06 10:36:00,63.0,,1,Monday
2018-08-07,2018-08-07 09:17:42,6.0,,2,Tuesday
2018-08-08,2018-08-08 09:15:46,14.0,,3,Wednesday
2018-08-08,2018-08-08 12:51:33,107.0,,3,Wednesday
2018-08-09,2018-08-09 09:30:29,35.0,,4,Thursday
2018-08-10,2018-08-10 09:25:59,33.0,,5,Friday
2018-08-10,2018-08-10 13:17:00,88.0,,5,Friday
2018-08-11,2018-08-11 07:41:53,18.0,,6,Saturday
2018-08-11,2018-08-11 07:46:18,14.0,,6,Saturday
2018-08-11,2018-08-11 08:20:45,19.0,,6,Saturday
2018-08-11,2018-08-11 18:44:53,57.0,,6,Saturday
2018-08-12,2018-08-12 09:14:52,9.0,,7,Sunday
2018-08-12,2018-08-12 09:21:49,17.0,,7,Sunday
2018-08-12,2018-08-12 09:37:00,22.0,,7,Sunday
2018-08-12,2018-08-12 12:25:13,62.0,,7,Sunday
2018-08-13,2018-08-13 08:31:04,28.0,,1,Monday
2018-08-14,2018-08-14 09:06:38,6.0,,2,Tuesday
2018-08-14,2018-08-14 09:13:47,14.0,,2,Tuesday
2018-08-14,2018-08-14 21:08:44,4.0,,2,Tuesday
2018-08-15,2018-08-15 09:15:49,34.0,,3,Wednesday
2018-08-15,2018-08-15 13:55:32,69.0,,3,Wednesday
2018-08-17,2018-08-17 09:12:58,11.0,,5,Friday
2018-08-17,2018-08-17 09:17:14,14.0,,5,Friday
2018-08-18,2018-08-18 08:20:32,5.0,,6,Saturday
2018-08-18,2018-08-18 08:47:05,17.0,,6,Saturday
2018-08-18,2018-08-18 08:59:08,14.0,,6,Saturday
2018-08-18,2018-08-18 09:26:56,20.0,,6,Saturday
2018-08-19,2018-08-19 09:28:38,22.0,,7,Sunday
2018-08-20,2018-08-20 08:34:19,22.0,,1,Monday
2018-08-20,2018-08-20 08:44:52,23.0,,1,Monday
2018-08-21,2018-08-21 09:30:16,29.0,,2,Tuesday
2018-08-21,2018-08-21 17:26:08,30.0,,2,Tuesday
2018-08-21,2018-08-21 19:13:48,39.0,,2,Tuesday
2018-08-22,2018-08-22 09:07:56,14.0,,3,Wednesday
2018-08-22,2018-08-22 09:14:36,30.0,,3,Wednesday
2018-08-22,2018-08-22 09:15:03,25.0,,3,Wednesday
2018-08-22,2018-08-22 09:28:28,34.0,,3,Wednesday
2018-08-22,2018-08-22 15:38:17,48.0,,3,Wednesday
2018-08-22,2018-08-22 16:17:22,41.0,,3,Wednesday
2018-08-22,2018-08-22 21:07:41,3.0,,3,Wednesday
2018-08-23,2018-08-23 09:27:00,50.0,,4,Thursday
2018-08-23,2018-08-23 11:33:04,56.0,,4,Thursday
2018-08-23,2018-08-23 16:48:37,33.0,,4,Thursday
2018-08-23,2018-08-23 21:22:59,9.0,,4,Thursday
2018-08-24,2018-08-24 08:52:17,5.0,,5,Friday
2018-08-24,2018-08-24 08:52:51,3.0,,5,Friday
2018-08-24,2018-08-24 09:02:06,13.0,,5,Friday
2018-08-24,2018-08-24 09:11:03,25.0,,5,Friday
2018-08-24,2018-08-24 09:16:47,29.0,,5,Friday
2018-08-25,2018-08-25 08:07:35,0.0,,6,Saturday
2018-08-25,2018-08-25 14:04:02,58.0,,6,Saturday
2018-08-25,2018-08-25 19:07:15,30.0,,6,Saturday
2018-08-26,2018-08-26 09:15:44,10.0,,7,Sunday
2018-08-26,2018-08-26 09:50:53,41.0,,7,Sunday
2018-08-26,2018-08-26 19:00:22,34.0,,7,Sunday
2018-08-27,2018-08-27 09:53:18,43.0,,1,Monday
2018-08-27,2018-08-27 12:45:17,97.0,,1,Monday
2018-08-27,2018-08-27 16:36:36,26.0,,1,Monday
2018-08-28,2018-08-28 09:01:52,2.0,,2,Tuesday
2018-08-28,2018-08-28 10:42:09,48.0,,2,Tuesday
2018-08-29,2018-08-29 09:06:14,5.0,,3,Wednesday
2018-08-29,2018-08-29 09:15:09,13.0,,3,Wednesday
2018-08-29,2018-08-29 11:11:11,37.0,,3,Wednesday
2018-08-29,2018-08-29 15:13:11,39.0,,3,Wednesday
2018-08-30,2018-08-30 09:26:58,23.0,,4,Thursday
2018-08-30,2018-08-30 10:10:55,35.0,,4,Thursday
2018-08-30,2018-08-30 20:08:51,11.0,,4,Thursday
2018-08-31,2018-08-31 19:42:01,34.0,,5,Friday
2018-08-31,2018-08-31 20:26:57,7.0,,5,Friday
2018-09-01,2018-09-01 08:40:49,18.0,,6,Saturday
2018-09-01,2018-09-01 08:47:04,16.0,,6,Saturday
2018-09-01,2018-09-01 08:48:25,18.0,,6,Saturday
2018-09-01,2018-09-01 08:53:45,16.0,,6,Saturday
2018-09-01,2018-09-01 16:16:21,52.0,,6,Saturday
2018-09-02,2018-09-02 08:45:11,13.0,,7,Sunday
2018-09-02,2018-09-02 11:41:37,52.0,,7,Sunday
2018-09-04,2018-09-04 09:18:33,19.0,,2,Tuesday
2018-09-04,2018-09-04 09:25:38,14.0,,2,Tuesday
2018-09-04,2018-09-04 10:01:41,42.0,,2,Tuesday
2018-09-04,2018-09-04 15:36:05,32.0,,2,Tuesday
2018-09-05,2018-09-05 09:31:40,4.0,,3,Wednesday
2018-09-05,2018-09-05 13:00:16,34.0,,3,Wednesday
2018-09-05,2018-09-05 18:04:35,28.0,,3,Wednesday
2018-09-05,2018-09-05 18:29:19,43.0,,3,Wednesday
2018-09-06,2018-09-06 09:23:15,6.0,,4,Thursday
2018-09-06,2018-09-06 20:23:55,4.0,,4,Thursday
2018-09-07,2018-09-07 09:01:16,3.0,,5,Friday
2018-09-07,2018-09-07 09:02:46,4.0,,5,Friday
2018-09-07,2018-09-07 09:34:04,47.0,,5,Friday
2018-09-07,2018-09-07 13:33:54,54.0,,5,Friday
2018-09-07,2018-09-07 17:40:07,48.0,,5,Friday
2018-09-07,2018-09-07 19:57:23,5.0,,5,Friday
2018-09-08,2018-09-08 08:19:54,12.0,,6,Saturday
2018-09-08,2018-09-08 08:33:18,17.0,,6,Saturday
2018-09-08,2018-09-08 17:30:14,49.0,,6,Saturday
2018-09-09,2018-09-09 09:04:16,11.0,,7,Sunday
2018-09-09,2018-09-09 09:20:08,28.0,,7,Sunday
2018-09-09,2018-09-09 13:25:32,72.0,,7,Sunday
2018-09-09,2018-09-09 16:29:19,44.0,,7,Sunday
2018-09-10,2018-09-10 08:35:22,19.0,,1,Monday
2018-09-10,2018-09-10 08:38:24,22.0,,1,Monday
2018-09-10,2018-09-10 08:50:21,22.0,,1,Monday
2018-09-10,2018-09-10 18:48:49,41.0,,1,Monday
2018-09-10,2018-09-10 18:49:05,42.0,,1,Monday
2018-09-10,2018-09-10 20:23:22,3.0,,1,Monday
2018-09-11,2018-09-11 11:01:10,50.0,,2,Tuesday
2018-09-11,2018-09-11 11:20:19,2.0,,2,Tuesday
2018-09-12,2018-09-12 14:30:39,58.0,,3,Wednesday
2018-09-13,2018-09-13 09:23:49,18.0,,4,Thursday
2018-09-13,2018-09-13 09:40:54,30.0,,4,Thursday
2018-09-13,2018-09-13 12:43:17,41.0,,4,Thursday
2018-09-13,2018-09-13 12:58:33,34.0,,4,Thursday
2018-09-13,2018-09-13 17:50:52,33.0,,4,Thursday
2018-09-14,2018-09-14 11:47:25,90.0,,5,Friday
2018-09-14,2018-09-14 18:23:04,48.0,,5,Friday
2018-09-15,2018-09-15 08:01:00,3.0,,6,Saturday
2018-09-15,2018-09-15 08:19:56,11.0,,6,Saturday
2018-09-15,2018-09-15 09:03:17,30.0,,6,Saturday
2018-09-15,2018-09-15 09:06:28,32.0,,6,Saturday
2018-09-15,2018-09-15 09:17:20,34.0,,6,Saturday
2018-09-15,2018-09-15 11:48:19,62.0,,6,Saturday
2018-09-15,2018-09-15 13:17:04,14.0,,6,Saturday
2018-09-16,2018-09-16 09:15:16,22.0,,7,Sunday
2018-09-17,2018-09-17 08:28:29,13.0,,1,Monday
2018-09-17,2018-09-17 10:13:30,45.0,,1,Monday
2018-09-17,2018-09-17 14:15:50,5.0,,1,Monday
2018-09-18,2018-09-18 08:51:39,2.0,,2,Tuesday
2018-09-18,2018-09-18 09:17:02,10.0,,2,Tuesday
2018-09-18,2018-09-18 10:41:46,86.0,,2,Tuesday
2018-09-20,2018-09-20 09:09:08,16.0,,4,Thursday
2018-09-20,2018-09-20 09:10:45,14.0,,4,Thursday
2018-09-22,2018-09-22 08:45:03,17.0,,6,Saturday
2018-09-22,2018-09-22 20:34:42,4.0,,6,Saturday
2018-09-23,2018-09-23 09:56:58,40.0,,7,Sunday
2018-09-23,2018-09-23 15:40:54,46.0,,7,Sunday
2018-09-23,2018-09-23 16:48:06,29.0,,7,Sunday
2018-09-24,2018-09-24 08:22:24,17.0,,1,Monday
2018-09-24,2018-09-24 08:35:53,25.0,,1,Monday
2018-09-24,2018-09-24 09:46:07,29.0,,1,Monday
2018-09-25,2018-09-25 09:17:43,10.0,,2,Tuesday
2018-09-26,2018-09-26 08:55:15,9.0,,3,Wednesday
2018-09-26,2018-09-26 09:21:50,24.0,,3,Wednesday
2018-09-27,2018-09-27 15:31:16,33.0,,4,Thursday
2018-09-27,2018-09-27 18:15:59,59.0,,4,Thursday
2018-09-28,2018-09-28 09:11:15,7.0,,5,Friday
2018-09-28,2018-09-28 09:28:45,38.0,,5,Friday
2018-09-29,2018-09-29 08:01:53,4.0,,6,Saturday
2018-09-29,2018-09-29 08:15:34,11.0,,6,Saturday
2018-09-29,2018-09-29 08:39:58,15.0,,6,Saturday
2018-09-29,2018-09-29 08:57:42,10.0,,6,Saturday
2018-09-30,2018-09-30 09:24:43,40.0,,7,Sunday
2018-09-30,2018-09-30 09:55:59,93.0,,7,Sunday
2018-09-30,2018-09-30 18:37:27,46.0,,7,Sunday
2018-10-01,2018-10-01 08:10:49,11.0,,1,Monday
2018-10-01,2018-10-01 09:31:48,2.0,,1,Monday
2018-10-03,2018-10-03 15:39:13,83.0,,3,Wednesday
2018-10-05,2018-10-05 14:29:50,63.0,,5,Friday
2018-10-06,2018-10-06 08:07:50,9.0,,6,Saturday
2018-10-06,2018-10-06 08:34:17,13.0,,6,Saturday
2018-10-06,2018-10-06 08:37:22,15.0,,6,Saturday
2018-10-06,2018-10-06 08:56:38,10.0,,6,Saturday
2018-10-06,2018-10-06 09:00:23,8.0,,6,Saturday
2018-10-06,2018-10-06 10:11:32,63.0,,6,Saturday
2018-10-07,2018-10-07 08:59:15,7.0,,7,Sunday
2018-10-08,2018-10-08 08:39:50,18.0,,1,Monday
2018-10-09,2018-10-09 10:04:16,55.0,,2,Tuesday
2018-10-10,2018-10-10 09:36:56,35.0,,3,Wednesday
2018-10-11,2018-10-11 09:11:36,15.0,,4,Thursday
2018-10-11,2018-10-11 09:17:26,28.0,,4,Thursday
2018-10-11,2018-10-11 10:04:50,74.0,,4,Thursday
2018-10-11,2018-10-11 10:18:45,91.0,,4,Thursday
2018-10-13,2018-10-13 08:58:18,9.0,,6,Saturday
2018-10-13,2018-10-13 09:06:13,15.0,,6,Saturday
2018-10-13,2018-10-13 19:32:19,9.0,,6,Saturday
2018-10-14,2018-10-14 08:59:58,0.0,,7,Sunday
2018-10-14,2018-10-14 09:16:41,26.0,,7,Sunday
2018-10-15,2018-10-15 08:28:31,19.0,,1,Monday
2018-10-15,2018-10-15 08:49:51,15.0,,1,Monday
2018-10-16,2018-10-16 09:42:22,75.0,,2,Tuesday
2018-10-17,2018-10-17 09:05:20,17.0,,3,Wednesday
2018-10-17,2018-10-17 14:30:02,89.0,,3,Wednesday
2018-10-18,2018-10-18 14:51:28,65.0,,4,Thursday
2018-10-19,2018-10-19 09:08:22,6.0,,5,Friday
2018-10-20,2018-10-20 15:08:29,32.0,,6,Saturday
2018-10-20,2018-10-20 16:42:17,78.0,,6,Saturday
2018-10-22,2018-10-22 08:11:06,10.0,,1,Monday
2018-10-22,2018-10-22 08:11:24,16.0,,1,Monday
2018-10-23,2018-10-23 09:43:03,61.0,,2,Tuesday
2018-10-23,2018-10-23 15:51:32,40.0,,2,Tuesday
2018-10-24,2018-10-24 09:20:20,26.0,,3,Wednesday
2018-10-24,2018-10-24 09:33:56,37.0,,3,Wednesday
2018-10-24,2018-10-24 10:04:20,46.0,,3,Wednesday
2018-10-24,2018-10-24 11:04:26,87.0,,3,Wednesday
2018-10-25,2018-10-25 09:29:09,36.0,,4,Thursday
2018-10-26,2018-10-26 09:25:14,31.0,,5,Friday
2018-10-26,2018-10-26 17:26:43,61.0,,5,Friday
2018-10-27,2018-10-27 08:13:46,9.0,,6,Saturday
2018-10-27,2018-10-27 15:30:54,80.0,,6,Saturday
2018-10-27,2018-10-27 19:41:12,4.0,,6,Saturday
2018-10-28,2018-10-28 09:05:46,6.0,,7,Sunday
2018-10-28,2018-10-28 15:11:04,58.0,,7,Sunday
2018-10-28,2018-10-28 17:40:02,70.0,,7,Sunday
2018-10-28,2018-10-28 19:51:11,8.0,,7,Sunday
2018-10-29,2018-10-29 09:01:32,13.0,,1,Monday
2018-10-29,2018-10-29 09:06:46,15.0,,1,Monday
2018-10-29,2018-10-29 09:10:10,16.0,,1,Monday
2018-10-29,2018-10-29 19:59:46,5.0,,1,Monday
2018-10-30,2018-10-30 08:08:43,3.0,,2,Tuesday
2018-10-30,2018-10-30 08:48:40,23.0,,2,Tuesday
2018-10-30,2018-10-30 10:34:36,48.0,,2,Tuesday
2018-10-31,2018-10-31 10:52:08,57.0,,3,Wednesday
2018-11-01,2018-11-01 08:54:52,2.0,,4,Thursday
